Number of Clusters,Point Index,PCA1,PCA2,PCA3,Cluster
4,1288,-0.7127992633715424,0.8907001394234781,0.47341166090885806,1
4,1289,-0.4249280734684014,0.6932015832846874,-0.543017747312642,1
4,1290,-0.6911187621770746,0.7864230393413073,0.367182359723818,1
4,1291,-0.03569709621689679,1.0661544815579556,-0.45739930155778763,3
4,1292,0.16378633021777958,0.1536557758408499,-0.25284385877269605,2
4,1293,0.5403504501153934,0.5765238213802493,-0.3941482781278959,3
4,1294,-0.3252733007636881,-0.4548999982360783,-0.24479523785404192,0
4,1295,0.37419855748901937,0.7315008742803706,-0.31541546084507127,3
4,1296,0.25495408588501384,0.7734023282549053,0.6747967031525883,3
4,1297,-0.3971896040178749,-0.4292966728301689,0.5134192851727246,0
4,1298,0.4087187279991806,0.7407786916334698,-0.45667391989433886,3
4,1299,-0.40707883220834357,-0.3926278624906414,-0.3279370193318541,0
4,1300,-0.1548158614642238,-0.6336676911206888,-0.29884917066840827,0
4,1301,-0.29127013346315717,-0.5112368134150918,-0.43754646466760927,0
4,1302,-1.169297960947063,0.17219986717488384,0.536718972163006,1
4,1303,-0.7715866628520112,0.9255729865602302,0.46699067678923323,1
4,1304,-0.9587427602056992,0.031483630319491834,-0.2972879787345557,1
4,1305,-0.3411270881917375,1.282394126526214,-0.5703601301526872,1
4,1306,-0.27282545026067356,1.2297071868640206,0.45359317713818365,1
4,1307,-1.248773517568694,0.24570021708049827,0.37405980235582664,1
4,1308,-0.7081747005648891,0.9250759544500915,0.5412551965961898,1
4,1309,-1.0251590485145743,0.11442360413602394,0.4261826916224042,1
4,1310,-1.0455100161426565,0.10728347165334651,0.5816820430496513,1
4,1311,-1.0152303652189298,0.07253342766624624,-0.42408099290669904,1
4,1312,-1.085789655449326,0.164988226277074,0.32934046641487064,1
4,1313,-0.9103583759324236,-0.03229617076585815,-0.3184347980076606,1
4,1314,-0.8721462201655632,-0.03783875988922595,-0.26839833741866614,1
4,1315,0.5339905132687569,0.7323488140968308,0.646364075958315,3
4,1316,0.8166021653756831,0.5593942522854399,-0.21049728188907163,3
4,1317,0.7516470892654389,0.5671150614900837,0.8217074466410739,3
4,1318,0.7339464042761918,0.6048177269137684,0.6107713046662481,3
4,1319,0.753494987975104,0.5773973785203556,0.8584314095880102,3
4,1320,1.238909807269787,0.20504866848270978,-0.026650422133346344,3
4,1321,1.025025150817326,0.44658988353113094,-0.1510231364349494,3
4,1322,1.048002880888006,0.4259649928843208,-0.16537239626578373,3
4,1323,-0.6793373172399868,0.8863002517037686,0.5654281023385194,1
4,1324,0.1786700841233289,0.27771175829497763,0.5659870087095312,2
4,1325,0.6613397083877126,-0.08596500062692398,-0.43968034462027966,2
4,1326,0.4592638748298398,0.16245880205743035,0.5477052364630397,2
4,1327,-0.10637790217074221,0.46101857944701957,-0.5361739468559916,2
4,1328,-0.10637790217074221,0.46101857944701957,-0.5361739468559916,2
4,1329,-0.10637790217074221,0.46101857944701957,-0.5361739468559916,2
4,1330,-0.10637790217074221,0.46101857944701957,-0.5361739468559916,2
4,1331,0.1717502049030493,0.22120839705019557,-0.45763258712529464,2
4,1332,0.1717502049030493,0.22120839705019557,-0.45763258712529464,2
4,1333,0.1717502049030493,0.22120839705019557,-0.45763258712529464,2
4,1334,0.1717502049030493,0.22120839705019557,-0.45763258712529464,2
4,1335,0.0541643603647399,0.3525712908679911,-0.5169789372118705,2
4,1336,0.0541643603647399,0.3525712908679911,-0.5169789372118705,2
4,1337,0.0541643603647399,0.3525712908679911,-0.5169789372118705,2
4,1338,0.0541643603647399,0.3525712908679911,-0.5169789372118705,2
4,1339,0.005793619517011698,0.38483098879615885,-0.39393361940617405,2
4,1340,0.005793619517011698,0.38483098879615885,-0.39393361940617405,2
4,1341,0.005793619517011698,0.38483098879615885,-0.39393361940617405,2
4,1342,0.005793619517011698,0.38483098879615885,-0.39393361940617405,2
4,1343,-0.10381876953393769,-0.5053333635034256,0.617713367537774,0
4,1344,0.7565361143440005,-0.18067386793441834,-0.35613627942864,2
4,1345,0.1567985598534867,0.40438941714314763,0.598719783773601,2
4,1346,-0.449809720539857,-0.2116174477026342,0.392120065563057,0
4,1347,0.5263628332436073,0.7344393660498483,0.6502943626868253,3
4,1348,0.5589116865636709,0.7521771464652274,0.4999056919847559,3
4,1349,-0.14351861215640105,-0.42760434155585736,-0.2859255795953996,0
4,1350,0.10027411441219733,0.37064538116293716,0.5570535975582792,2
4,1351,-0.2349878173957168,-0.37327376166599285,0.6184085212692841,0
4,1352,-0.28667563908391613,-0.34067654496066146,0.5965346246581691,0
4,1353,-0.28445669239839294,-0.3317890609673273,0.6697511852709961,0
4,1354,-0.31856178321966316,-0.3022892539986612,0.6532106324034821,0
4,1355,-0.15604668835222812,0.4741309400662008,-0.45763029377383296,1
4,1356,-0.6108400959106393,-0.1736377564056769,-0.4665700267580862,1
4,1357,-0.6528404950960944,0.8044041676551128,-0.5786122962064876,1
4,1358,-1.0019771573790524,0.0782396842739148,0.6509748863335141,1
4,1359,-0.854237257956806,0.022988908548055517,-0.3509886803311937,1
4,1360,-0.458416580010294,0.6740463579074533,0.5766848114491446,1
4,1361,0.010282748443762259,1.0214844738743056,-0.46028911902820824,3
4,1362,-1.1646331613844767,0.19953009073427158,0.55838709531586,1
4,1363,-1.0721382736612337,0.11077840695872186,0.6188191483418899,1
4,1364,-0.8683302324546796,0.011230525145786357,0.6126261812525056,1
4,1365,-0.853103257759828,-0.013783058391690212,-0.49359990421526234,1
4,1366,-0.9326591046035239,0.08385134152959266,0.5499249700686086,1
4,1367,-0.8724950069914194,0.04499395601472528,0.5581184266411705,1
4,1368,-0.670302612375932,-0.30259059945012656,-0.363552725247,1
4,1369,0.10297105364157631,0.8341823900008766,-0.2408771455295808,3
4,1370,0.03843114515335726,0.9421334551587536,-0.32123356372263284,3
4,1371,-0.12132559127289348,1.012547115548911,0.6226221767114336,3
4,1372,-0.5401855345826101,0.6833584244978036,0.3444461770478725,1
4,1373,-0.8442773056258032,-0.1386735800644,-0.556083197894763,1
4,1374,-0.8585591224141773,-0.15904456423990773,0.5038902616615856,1
4,1375,-0.3043162338104295,0.5187915229053489,-0.42254962846348554,1
4,1376,-0.8989950456927791,-0.10382344880104571,0.5314966209220355,1
4,1377,-0.9602405960429353,0.06755387616453597,0.5754628994652102,1
4,1378,-0.5543723567793059,0.7815153827107207,-0.42108499326824594,1
4,1379,-1.057966246810477,0.11262467285757748,0.6466122533985551,1
4,1380,-1.1705331132394625,0.1984560274499273,0.5494611798422915,1
4,1381,-0.8981542914241624,-0.07170667263554098,-0.37062214686993133,1
4,1382,-0.7021247007286259,0.8529710850734763,0.4454164057039116,1
4,1383,-0.9047985956855034,-0.05047476611904506,-0.5342468295949813,1
4,1384,-0.06835727699613796,1.1024218475266585,-0.46980215540556375,3
4,1385,-1.029638239162159,0.12295728494835763,-0.5449378455617999,1
4,1386,-0.3778456625075679,1.2743945709244522,0.5390300654515456,1
4,1387,-1.0197629355593236,0.14535813201080583,-0.3845701582489584,1
4,1388,-0.32123875588208184,1.2246392239082795,0.6073117130792371,1
4,1389,-0.3993711820049277,1.2744684315892714,0.5670208880008325,1
4,1390,0.6061127486118103,0.6020198092318787,0.5380962928049302,3
4,1391,0.21090883064037555,0.2780340942631143,0.381311285986613,2
4,1392,0.42999888346711573,-0.989775155814564,-0.046091340174249915,0
4,1393,0.9584795034303063,0.3505779514518205,0.8840905519674553,3
4,1394,1.3589120698888832,-0.027477821964235195,0.043369526842413776,3
4,1395,0.8934553148166912,0.3979502172763309,0.5856515025203749,3
4,1396,0.4365321883266369,-0.9923552044948769,0.8417419867269482,0
4,1397,0.18994712158630866,-0.7471648857730457,-0.2838826400037952,0
4,1398,1.1061150962602166,0.18837101633407383,-0.08267139028669533,3
4,1399,0.960009168289522,0.34643673077240517,-0.22522969660901487,3
4,1400,-0.05002170336906321,-0.5996595233511914,-0.36918259852952795,0
4,1401,-0.04622043042242714,-0.618201057432642,0.6258077594607573,0
4,1402,0.8252798550843147,0.4155972139324868,0.7300198180346378,3
4,1403,-0.46066745020928124,-0.304425456978363,0.34153713218491233,0
4,1404,-0.18883516428909392,-0.4894936728459294,-0.5569560017449463,0
4,1405,-0.03682865867349993,-0.644663885101117,-0.4946474309532939,0
4,1406,-0.19233257711322949,-0.5038589762066835,-0.37198667164766785,0
4,1407,-0.20281639199026652,-0.4698385425952274,0.5204734026468085,0
4,1408,0.9970640252212337,0.362069267341634,-0.264388360419981,3
4,1409,0.1550239462679153,0.2187288938814467,0.6317922689008847,2
4,1410,-0.37876617593551354,-0.3890497705956311,0.5914637494708004,0
4,1411,0.7321998801147052,0.5618974671684032,-0.47235961225292394,3
4,1412,-0.2857288461111242,-0.4649039051744913,0.6615500759602779,0
4,1413,-0.3506083434985856,-0.37563105603141467,-0.5639389450399883,0
4,1414,-0.019957714122060814,-0.6231006740091388,-0.43038399996822624,0
4,1415,1.040814563923126,0.36533918433816576,-0.09390359970747521,3
4,1416,0.9752582433615786,0.3599129598964622,-0.10050222701104448,3
4,1417,0.12953073858196565,-0.6387575067419582,-0.1786196242501363,0
4,1418,0.9779998481564327,0.36204683643490704,0.8682281704501281,3
4,1419,0.26111449125352315,-0.7684689494685273,0.07868375950446346,0
4,1420,0.16945593250168753,-0.7513212596555264,0.053789499965386386,0
4,1421,0.8489381176333248,0.46833646191196937,0.9673630412701004,3
4,1422,0.21448745899808633,-0.7960877011433164,-0.07699857739868135,0
4,1423,0.8915440816215565,0.45738684340993047,-0.13412675506919491,3
4,1424,-0.00977917485199845,-0.5953179804884955,0.941850217251685,0
4,1425,0.27600129542478136,-0.8496604277350547,0.0013018900713542621,0
4,1426,0.945318539539103,0.3839146309116647,-0.10338728404510593,3
4,1427,1.0484745014714472,0.35480237344250304,-0.08361839747294376,3
4,1428,-0.3594825863405116,1.2782489322797919,0.5444708120776873,1
4,1429,-0.4558313665221479,1.3548529780262326,0.36958062320639623,1
4,1430,-0.6417049817050994,0.8396522240752571,0.3737003099129002,1
4,1431,-1.1971886446459792,0.22421094138783343,0.3678201974135123,1
4,1432,-0.06716146577125627,1.0986373236399805,-0.5159100075314734,3
4,1433,-1.2518978659370177,0.26117470768438583,0.3520660207918447,1
4,1434,-0.7980393198056502,-0.03734386933192146,-0.4141643355701966,1
4,1435,-0.8292816710400724,-0.023297988441787477,-0.44484969276084385,1
4,1436,-1.0821463847718373,0.13164206710792808,0.6175504732532375,1
4,1437,-0.8677433595153665,1.0251519674441953,0.3025259410697155,1
4,1438,-0.4617946290753027,0.653224485718447,0.4885424924907151,1
4,1439,0.16760389211384186,-0.7371805272136276,-0.21750808814352657,0
4,1440,0.15963466976247812,0.4179993409700356,0.6772872013052224,2
4,1441,0.3505382452532697,0.2142882656721276,0.6012360573859732,2
4,1442,0.3029474101046326,0.2439516606553097,0.6033556819735324,2
4,1443,0.08670387890100772,-0.6597496442250518,-0.31671807503459043,0
4,1444,-0.1548633433190576,-0.45976006641605116,-0.5438762674220795,0
4,1445,-0.24293417425469327,-0.4611081181483115,0.5427512209567323,0
4,1446,0.24603088876815174,-0.7311879792054341,-0.09926514360372533,0
4,1447,-0.3039500830941516,0.3949855899894522,-0.3590298306922578,1
4,1448,-0.14038876954470617,1.1139089744884596,0.4285001119610431,3
4,1449,-0.18760967758726885,1.1652172531936331,-0.3670611109225128,1
4,1450,-0.8665914359029059,0.002258765002967771,-0.39528962850821747,1
4,1451,-0.027677471572891917,1.0425781250208976,-0.24775706034461067,3
4,1452,-0.8628923172104074,0.003431140378796864,-0.5178738904087798,1
4,1453,-1.126606577441263,0.15597140599048792,0.5304007895378179,1
4,1454,-0.8991265159473255,0.022216782978182078,-0.5561505738419232,1
4,1455,-1.1347212748163653,0.19268442118736334,0.5504068617613005,1
4,1456,-0.982223630322875,0.03251134262306276,-0.5134358377128707,1
4,1457,-1.2457356508981399,0.2629731589673497,0.3316097229282661,1
4,1458,-1.3064036312028497,0.3266390119747829,0.2864679398391087,1
4,1459,-1.096584090755988,0.13958561280288131,0.5257955182613416,1
4,1460,-0.4915962036430061,0.7503619459022021,-0.6074366679466688,1
4,1461,-0.9330593418609685,0.024211929961451602,-0.5567940990043703,1
4,1462,-0.8985741133488913,-0.03293693106600467,0.6041989745513519,1
4,1463,-1.207402172512639,0.19795118210318902,0.359362603056711,1
4,1464,-0.9849337916481501,0.1049230052935488,-0.3627659883922122,1
4,1465,-1.1251087550176184,0.1293953623431918,0.5404406165226514,1
4,1466,0.8577260359769376,0.4812949090939354,-0.2758096120692902,3
4,1467,0.7112150154505711,0.4859412241857995,-0.3164551532267048,3
4,1468,0.8481054605642789,0.4256245278700374,-0.29583047743720897,3
4,1469,0.11975641936492314,-0.7100879181767137,-0.33307634883019116,0
4,1470,0.7726003143966473,0.44603246203934216,-0.29476287672303964,3
4,1471,0.7157978394714865,0.5174732949219807,-0.2693019435073108,3
4,1472,-0.006634029512549002,-0.5956901091439107,-0.31598324593535787,0
4,1473,0.8813200939597878,0.42864624256223977,-0.34876231835726607,3
4,1474,0.7492510645026955,0.5287319212560382,-0.49799018554544944,3
4,1475,0.13289504025370805,-0.6997370307017627,-0.249676855753674,0
4,1476,0.06055704707549399,-0.6022051886892097,-0.5190214273928956,0
4,1477,0.8205596018305354,0.428555421249254,-0.29567614103204803,3
4,1478,0.13621097482266262,-0.7284326792761078,-0.27029885198911163,0
4,1479,-0.7342204259231656,0.9216276807999549,0.499738051353573,1
4,1480,0.15984870439454163,0.34719034552207173,-0.5748900940469699,2
4,1481,-0.5638479281394435,0.8440847163815135,-0.4097840782389856,1
4,1482,0.7312208142067335,0.5611343049457501,0.4858586442038875,3
4,1483,0.8538948668526077,0.4531396694305537,0.5908079525384259,3
4,1484,0.4792063839010377,0.047214025893507296,0.5965758888763417,2
4,1485,0.9117011016511946,0.4229403961905316,-0.24067532049578635,3
4,1486,-0.1723162847734757,-0.45712884209089,0.46012214704252946,0
4,1487,0.8144993473980288,0.5149644560646793,0.5288900403379213,3
4,1488,-0.005032924513855993,-0.5950700362541277,0.6413932911830235,0
4,1489,-0.01780226196970032,-0.6049587781211454,0.4570479125553345,0
4,1490,0.7638802924126603,0.5454982538305894,-0.47383841020406176,3
4,1491,-0.0580065565151819,-0.5765275870903579,0.5771019717449177,0
4,1492,-0.015485279381383206,-0.6197605708911147,0.6945534763625253,0
4,1493,0.5970800168336022,-0.05793888060428646,-0.4507673995889743,2
4,1494,0.3918992255468146,0.0931516914103482,0.42284725147321106,2
4,1495,-0.5379859827492339,0.8421683263317201,-0.3752252113843512,1
4,1496,-0.5379859827492339,0.8421683263317201,-0.3752252113843512,1
4,1497,-0.5379859827492339,0.8421683263317201,-0.3752252113843512,1
4,1498,-0.7331736310037856,0.9528254673362527,0.5283046792586332,1
4,1499,-0.7331736310037856,0.9528254673362527,0.5283046792586332,1
4,1500,-0.7331736310037856,0.9528254673362527,0.5283046792586332,1
4,1501,-0.692040883026153,0.9377799394250849,-0.6223228721078053,1
4,1502,-0.692040883026153,0.9377799394250849,-0.6223228721078053,1
4,1503,-0.692040883026153,0.9377799394250849,-0.6223228721078053,1
4,1504,0.3676276936048877,0.1285336453527044,0.5995921331670475,2
4,1505,0.7627680870470338,-0.16139647913905195,-0.16007242570511357,2
4,1506,0.7627680870470338,-0.16139647913905195,-0.16007242570511357,2
4,1507,0.7972445448894908,-0.15079922644714455,0.08167398866057553,2
4,1508,0.7972445448894908,-0.15079922644714455,0.08167398866057553,2
4,1509,-0.6708336760284862,0.8542721608241827,0.536225198771441,1
4,1510,-0.8484228086024571,0.011172763590982081,-0.3060422450461221,1
4,1511,-0.8751003663189935,0.00029972958178759893,-0.5418442148518365,1
4,1512,-0.49144271401225287,0.76975699133102,-0.5567838298939566,1
4,1513,-0.4579255452235244,0.7030725052526731,-0.5547503056183093,1
4,1514,-0.05525142268108113,1.0861588478071873,-0.5028505226863442,3
4,1515,0.11619413497651292,0.33219044693069705,0.3173598081424386,2
4,1516,-0.2647970586270714,0.5145980035810158,-0.4594127963634785,1
4,1517,0.7257975306447014,-0.14295933824586138,-0.16157121849896172,2
4,1518,0.5406410793913782,0.09936258130582419,-0.47040412035068047,2
4,1519,0.653085368517987,0.6133376119202268,0.44043113310025744,3
4,1520,0.645054585934074,0.5705400142262035,0.6032620916153137,3
4,1521,-0.18692009272080737,-0.4692402881133475,0.5922337846872023,0
4,1522,0.052221385018524386,-0.5992961518050186,-0.437703667738775,0
4,1523,0.2891240125831716,0.13056191781333107,0.6115243464736478,2
4,1524,0.3004273439233192,-0.7581563281220243,-0.2813928417760874,0
4,1525,0.03512297483238286,-0.6201669280897829,0.5636293664773154,0
4,1526,0.11458143771111957,-0.6950389160264685,-0.30710938717592257,0
4,1527,-0.5598646565321483,0.6898503111445787,0.452493097885704,1
4,1528,0.32648373887311477,0.19735819206461017,0.4331137734194447,2
4,1529,0.927410298992161,0.35248358840367106,-0.42752126924948425,3
4,1530,0.6745751853712615,-0.16996784373720117,-0.17921814149067303,2
4,1531,0.8151420125154677,0.44423242648781597,-0.28972994436625726,3
4,1532,0.9368127650948957,0.33853253553376644,-0.34397673231265097,3
4,1533,-0.05551315810974243,-0.585247854091794,-0.4489581065112384,0
4,1534,0.12428167369708938,-0.7318751450320558,-0.3644049169395988,0
4,1535,0.1849453952838438,-0.8112024337140744,-0.35261032556644495,0
4,1536,0.0021323952525502546,-0.629569039033807,-0.434152144053997,0
4,1537,1.0309500517681895,0.236431644968435,-0.23514850175240504,3
4,1538,0.029821390304124798,-0.65506680845128,-0.5121226483058314,0
4,1539,0.27941658296111077,-0.8583704484255561,-0.3863530285647027,0
4,1540,0.6440405186701608,-0.076552028609978,0.7774710568504752,2
4,1541,0.6440405186701608,-0.076552028609978,0.7774710568504752,2
4,1542,0.7351940423408887,-0.058943275926503676,-0.4020278560641999,2
4,1543,0.7351940423408887,-0.058943275926503676,-0.4020278560641999,2
4,1544,0.7197458346899333,-0.09572021396089378,-0.349677005236992,2
4,1545,0.7197458346899333,-0.09572021396089378,-0.349677005236992,2
4,1546,0.40162572259075546,0.1467249414083904,-0.42002876103941583,2
4,1547,0.40162572259075546,0.1467249414083904,-0.42002876103941583,2
4,1548,0.6687309311853348,-0.1633915781193608,0.8706775187117044,2
4,1549,0.6687309311853348,-0.1633915781193608,0.8706775187117044,2
